"1 _ 1",,
"Time","Force","Stroke"
"sec","N","mm"
"8.45","731.2504","1.408467"
"8.46","731.8028","1.410133"
"8.47","732.375","1.411833"
"8.48","732.9591","1.413467"
"8.49","733.5377","1.4151"
"8.5","734.1083","1.4168"
"8.51","734.6852","1.418467"
"8.52","735.2662","1.4201"
"8.53","735.8384","1.4218"
"8.54","736.4026","1.423467"
"8.55","736.9749","1.425133"
"8.56","737.5566","1.4268"
"8.57","738.1392","1.428467"
"8.58","738.7122","1.430133"
"8.59","739.2828","1.4318"
"8.6","739.855","1.433467"
"8.61","740.424","1.435133"
"8.62","740.9883","1.4368"
"8.63","741.5525","1.438467"
"8.64","742.1215","1.440167"
"8.65","742.6882","1.4418"
"8.66","743.2461","1.443467"
"8.67","743.7944","1.445167"
"8.68","744.342","1.4468"
"8.69","744.8864","1.448467"
"8.7","745.426","1.450133"
"8.71","745.9601","1.4518"
"8.72","746.4941","1.453467"
"8.73","747.0361","1.455133"
"8.74","747.5805","1.4568"
"8.75","748.1218","1.458467"
"8.76","748.6598","1.460133"
"8.77","749.1978","1.4618"
"8.78","749.7319","1.463433"
"8.79","750.2556","1.465133"
"8.8","750.7745","1.4668"
"8.81","751.3022","1.468467"
"8.82","751.8411","1.470133"
"8.83","752.3719","1.4718"
"8.84","752.8877","1.473467"
"8.85","753.4051","1.475133"
"8.86","753.9312","1.4768"
"8.87","754.4581","1.4785"
"8.88","754.9802","1.480133"
"8.89","755.5056","1.4818"
"8.9","756.038","1.483467"
"8.91","756.5673","1.485133"
"8.92","757.0831","1.4868"
"8.93","757.5965","1.488467"
"8.94","758.1139","1.490133"
"8.95","758.6265","1.491767"
"8.96","759.1319","1.493433"
"8.97","759.6414","1.495133"
"8.98","760.1603","1.4968"
"8.99","760.6761","1.498467"
"9","761.1839","1.500133"
"9.01","761.6925","1.5018"
"9.02","762.2059","1.503433"
"9.03","762.7177","1.505133"
"9.04","763.2208","1.5068"
"9.05","763.7175","1.508467"
"9.06","764.2142","1.510167"
"9.07","764.7157","1.511833"
"9.08","765.2172","1.513467"
"9.09","765.7218","1.515133"
"9.1","766.2336","1.5168"
"9.11","766.7407","1.518467"
"9.12","767.2318","1.520133"
"9.13","767.7118","1.5218"
"9.14","768.1966","1.5235"
"9.15","768.6854","1.525133"
"9.16","769.1741","1.526767"
"9.17","769.6636","1.528433"
"9.18","770.15","1.5301"
"9.19","770.6245","1.531767"
"9.2","771.091","1.533467"
"9.21","771.5567","1.535133"
"9.22","772.0256","1.5368"
"9.23","772.5064","1.538467"
"9.24","772.9976","1.540133"
"9.25","773.4895","1.5418"
"9.26","773.975","1.543467"
"9.27","774.4598","1.545167"
"9.28","774.9478","1.5468"
"9.29","775.4294","1.548433"
"9.3","775.9078","1.550133"
"9.31","776.3846","1.5518"
"9.32","776.8623","1.553467"
"9.33","777.3375","1.555133"
"9.34","777.816","1.5568"
"9.35","778.292","1.558433"
"9.36","778.7585","1.560133"
"9.37","779.2227","1.5618"
"9.38","779.6812","1.563467"
"9.39","780.1366","1.565133"
"9.4","780.5896","1.566833"
"9.41","781.0474","1.568467"
"9.42","781.4988","1.570133"
"9.43","781.9374","1.571833"
"9.44","782.369","1.573467"
"9.45","782.7997","1.575133"
"9.46","783.2281","1.5768"
"9.47","783.6509","1.5785"
"9.48","784.0721","1.580133"
"9.49","784.4941","1.5818"
"9.5","784.9105","1.583467"
"9.51","785.3246","1.585133"
"9.52","785.745","1.5868"
"9.53","786.1725","1.588467"
"9.54","786.5945","1.590133"
"9.55","787.0038","1.591767"
"9.56","787.4036","1.593467"
"9.57","787.8049","1.595133"
"9.58","788.2142","1.5968"
"9.59","788.6235","1.598467"
"9.6","789.0296","1.600133"
"9.61","789.4389","1.6018"
"9.62","789.8561","1.603433"
"9.63","790.2701","1.605133"
"9.64","790.6763","1.6068"
"9.65","791.0792","1.608467"
"9.66","791.4861","1.610133"
"9.67","791.8875","1.6118"
"9.68","792.2864","1.613467"
"9.69","792.6909","1.615133"
"9.7","793.1018","1.6168"
"9.71","793.5015","1.618467"
"9.72","793.8854","1.620133"
"9.73","794.2661","1.6218"
"9.74","794.657","1.623467"
"9.75","795.056","1.6251"
"9.76","795.4518","1.6268"
"9.77","795.8404","1.628467"
"9.78","796.2259","1.630133"
"9.79","796.6185","1.6318"
"9.8","797.015","1.6335"
"9.81","797.4132","1.635133"
"9.82","797.8105","1.6368"
"9.83","798.2031","1.638467"
"9.84","798.5878","1.640133"
"9.85","798.9677","1.6418"
"9.86","799.3459","1.643467"
"9.87","799.7274","1.645167"
"9.88","800.1121","1.6468"
"9.89","800.4984","1.648467"
"9.9","800.8909","1.650133"
"9.91","801.2811","1.6518"
"9.92","801.6634","1.653433"
"9.93","802.0377","1.6551"
"9.94","802.4049","1.6568"
"9.95","802.7665","1.658433"
"9.96","803.1289","1.6601"
"9.97","803.496","1.6618"
"9.98","803.8608","1.663467"
"9.99","804.2224","1.665133"
"10","804.588","1.6668"
"10.01","804.9543","1.668467"
"10.02","805.3231","1.6701"
"10.03","805.6935","1.6718"
"10.04","806.0694","1.673467"
"10.05","806.4413","1.675133"
"10.06","806.8116","1.6768"
"10.07","807.1884","1.678467"
"10.08","807.5682","1.680133"
"10.09","807.9346","1.6818"
"10.1","808.2851","1.683467"
"10.11","808.6245","1.685133"
"10.12","808.959","1.686767"
"10.13","809.2952","1.688467"
"10.14","809.6369","1.690133"
"10.15","809.9802","1.6918"
"10.16","810.3148","1.693467"
"10.17","810.6447","1.695133"
"10.18","810.9784","1.6968"
"10.19","811.3177","1.698467"
"10.2","811.6571","1.700133"
"10.21","811.9869","1.7018"
"10.22","812.3032","1.703433"
"10.23","812.614","1.705133"
"10.24","812.9247","1.7068"
"10.25","813.2314","1.708467"
"10.26","813.543","1.710133"
"10.27","813.8704","1.7118"
"10.28","814.205","1.713467"
"10.29","814.5221","1.7151"
"10.3","814.8257","1.7168"
"10.31","815.1356","1.718467"
"10.32","815.4512","1.720133"
"10.33","815.7579","1.7218"
"10.34","816.0488","1.723467"
"10.35","816.3412","1.7251"
"10.36","816.6417","1.7268"
"10.37","816.9421","1.728467"
"10.38","817.2266","1.730133"
"10.39","817.4984","1.7318"
"10.4","817.7686","1.7335"
"10.41","818.0364","1.735133"
"10.42","818.3018","1.7368"
"10.43","818.5704","1.738467"
"10.44","818.851","1.740133"
"10.45","819.1363","1.7418"
"10.46","819.4232","1.743467"
"10.47","819.7212","1.745167"
"10.48","820.0352","1.7468"
"10.49","820.3594","1.748467"
"10.5","820.6773","1.750133"
"10.51","820.992","1.7518"
"10.52","821.3146","1.753433"
"10.53","821.6405","1.755133"
"10.54","821.9568","1.7568"
"10.55","822.262","1.758433"
"10.56","822.5775","1.760133"
"10.57","822.9065","1.7618"
"10.58","823.2339","1.763467"
"10.59","823.559","1.765133"
"10.6","823.884","1.766833"
"10.61","824.2106","1.768467"
"10.62","824.5317","1.770133"
"10.63","824.8409","1.7718"
"10.64","825.1461","1.7735"
"10.65","825.4592","1.775133"
"10.66","825.7834","1.7768"
"10.67","826.1053","1.778467"
"10.68","826.416","1.7801"
"10.69","826.7204","1.781767"
"10.7","827.024","1.783467"
"10.71","827.3244","1.7851"
"10.72","827.6201","1.786767"
"10.73","827.9133","1.788467"
"10.74","828.2113","1.790133"
"10.75","828.5141","1.7918"
"10.76","828.8145","1.793467"
"10.77","829.1118","1.795133"
"10.78","829.4042","1.796767"
"10.79","829.6943","1.798433"
"10.8","829.9852","1.800133"
"10.81","830.2697","1.8018"
"10.82","830.5494","1.803467"
"10.83","830.8339","1.805133"
"10.84","831.1216","1.8068"
"10.85","831.4022","1.808467"
"10.86","831.6779","1.810133"
"10.87","831.9568","1.8118"
"10.88","832.2374","1.813467"
"10.89","832.5068","1.815133"
"10.9","832.7627","1.8168"
"10.91","833.0115","1.818467"
"10.92","833.2491","1.820133"
"10.93","833.4819","1.8218"
"10.94","833.71","1.823467"
"10.95","833.9318","1.8251"
"10.96","834.1527","1.826767"
"10.97","834.3745","1.828467"
"10.98","834.589","1.830133"
"10.99","834.7869","1.8318"
"11","834.9816","1.8335"
"11.01","835.1803","1.835133"
"11.02","835.3782","1.836767"
"11.03","835.5626","1.838467"
"11.04","835.7342","1.840133"
"11.05","835.9003","1.8418"
"11.06","836.0616","1.843467"
"11.07","836.2174","1.845167"
"11.08","836.3684","1.8468"
"11.09","836.5194","1.848467"
"11.1","836.6736","1.850133"
"11.11","836.827","1.8518"
"11.12","836.9692","1.853433"
"11.13","837.0964","1.855133"
"11.14","837.2156","1.8568"
"11.15","837.3292","1.858467"
"11.16","837.4381","1.860133"
"11.17","837.5422","1.8618"
"11.18","837.6407","1.863467"
"11.19","837.7346","1.8651"
"11.2","837.8267","1.8668"
"11.21","837.9109","1.868467"
"11.22","837.9801","1.870133"
"11.23","838.0334","1.8718"
"11.24","838.0803","1.873467"
"11.25","838.1248","1.875133"
"11.26","838.1637","1.8768"
"11.27","838.201","1.878467"
"11.28","838.236","1.880133"
"11.29","838.2623","1.8818"
"11.3","838.271","1.883467"
"11.31","838.2662","1.885133"
"11.32","838.2495","1.8868"
"11.33","838.2153","1.888467"
"11.34","838.1621","1.890133"
"11.35","838.0945","1.891767"
"11.36","838.0143","1.893467"
"11.37","837.9205","1.895133"
"11.38","837.8101","1.8968"
"11.39","837.6757","1.898467"
"11.4","837.5255","1.900133"
"11.41","837.3618","1.901767"
"11.42","837.1798","1.903433"
"11.43","836.9692","1.905133"
"11.44","836.7268","1.9068"
"11.45","836.4558","1.908467"
"11.46","836.1498","1.910133"
"11.47","835.7835","1.911833"
"11.48","835.3234","1.913467"
"11.49","834.5914","1.915167"
"11.5","831.7272","1.916833"
"11.51","820.0526","1.918467"
"11.52","791.8715","1.9201"
"11.53","752.0699","1.9218"
"11.54","718.7311","1.923467"
"11.55","703.1282","1.925133"
"11.56","700.3951","1.926367"
"11.57","701.5713","1.926633"
"11.58","703.0058","1.926633"
